variantId,model,P/N Masked,productCodeType,saleMode,errorCode,errorExplanation,sourceFileDisplayName,sourceSheet,sourceRow,rawTextExcerpt,requiredAction
RET- 3 -6 -R38-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,38,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R39-SF_PLUS,"Galaxy A17 LTE
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,39,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R40-SF_PLUS,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,40,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R40-STUDENT,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",N/A,STANDARD_SM,STUDENT,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,40,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R41-SF_PLUS,"Galaxy A07 LTE
6-19 July",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,41,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R42-SF_PLUS,"Galaxy A07 LTE
6-19 July",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,42,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
RET- 3 -6 -R43-SF_PLUS,"Galaxy A07 LTE
6-19 July",N/A,STANDARD_SM,SF_PLUS,QUARANTINED_UNPROVEN,Quarantined by Rule Engine: QUARANTINED_UNPROVEN. Strictly prohibited from retail sale.,Promotion Retail Aug 2026.xlsx, 3 -6 Aug ,43,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R4-ADDON-KEYBOARD,Galaxy Tab S11  Ultra 5G,N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,4,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R5-ADDON-KEYBOARD,Galaxy Tab S11 (5G),N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,5,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R6-ADDON-KEYBOARD,Galaxy Tab S11  (WiFi),N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,6,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R9-ADDON-KEYBOARD,Galaxy Tab S10 FE+ 5G,N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,9,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R10-ADDON-KEYBOARD,Galaxy Tab S10 FE+ WiFi,N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,10,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R11-ADDON-KEYBOARD,Galaxy Tab S10 FE 5G,N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,11,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R12-ADDON-KEYBOARD,Galaxy Tab S10 FE WiFi,N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,12,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R20-ADDON-KEYBOARD,"Galaxy Tab A11+  5G  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,20,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R21-ADDON-KEYBOARD,"Galaxy Tab A11+  WiFi  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,21,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R22-ADDON-KEYBOARD,"Galaxy Tab A11+  5G  (NEW)
(ใช้ร่วมกับ SF+ ได้)",N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,22,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R23-ADDON-KEYBOARD,"Galaxy Tab A11+  WiFi  (NEW)
(ใช้ร่วมกับ SF+ ได้)",N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,23,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R24-ADDON-KEYBOARD,"Galaxy Tab A11 LTE  (NEW)
(ไม่สามารถใช้ร่วมกับ SF+ ได้)",N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,24,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R25-ADDON-KEYBOARD,"Galaxy Tab A11 LTE  (NEW)
(ใช้ร่วมกับ SF+ ได้)",N/A,STANDARD_SM,ADD_ON_PURCHASE,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,25,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R26-STANDARD_PAYMENT,Watch Ultra 2,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,26,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R27-STANDARD_PAYMENT,Watch Ultra (64GB),N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,27,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R28-STANDARD_PAYMENT,Watch Ultra (32GB),N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,28,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R29-STANDARD_PAYMENT,Watch8 Classic - LTE,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,29,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R30-STANDARD_PAYMENT,Watch8 Classic - BT,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,30,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R31-STANDARD_PAYMENT,Watch9 44mm,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,31,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R32-STANDARD_PAYMENT,Watch9 40mm,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,32,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R33-STANDARD_PAYMENT,Watch8 44mm,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,33,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R34-STANDARD_PAYMENT,Watch8 40mm,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,34,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R35-STANDARD_PAYMENT,Buds4 Pro Black,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,35,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R36-STANDARD_PAYMENT,Buds4 Pro White,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,36,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R37-STANDARD_PAYMENT,Buds4 Pro Pink,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,37,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R38-STANDARD_PAYMENT,Buds4  Black,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,38,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R39-STANDARD_PAYMENT,Buds4  White,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,39,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R40-STANDARD_PAYMENT,Buds3 FE,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,40,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R42-STANDARD_PAYMENT,Ring,N/A,STANDARD_SM,STANDARD_PAYMENT,PRICE_EQUATION_MISMATCH,Quarantined by Rule Engine: PRICE_EQUATION_MISMATCH. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,42,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R44-STANDARD_PAYMENT,SmartTag2,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_NET_PRICE,Quarantined by Rule Engine: MISSING_NET_PRICE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,44,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R45-STANDARD_PAYMENT,Flip7 / Fold7,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,45,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R46-STANDARD_PAYMENT,S25 / S25+,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,46,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R47-STANDARD_PAYMENT,A56 / A36,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,47,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R48-STANDARD_PAYMENT,S25 FE,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,48,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R49-STANDARD_PAYMENT,S25 Ultra,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,49,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R50-STANDARD_PAYMENT,S26 Series,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,50,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R51-STANDARD_PAYMENT,A57 / A37,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,51,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R52-STANDARD_PAYMENT,"Watch Band and Buds Case
(Watch Ultra Band & Watch7 Band & Oder model / Buds3 Case",N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,52,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
TAB-R53-STANDARD_PAYMENT,Watch8 Band,N/A,STANDARD_SM,STANDARD_PAYMENT,MISSING_RRP,Quarantined by Rule Engine: MISSING_RRP. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,53,,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R70,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,70,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R71,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,71,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R72,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,72,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R73,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,73,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R74,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,74,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R75,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,75,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R76,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,76,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R77,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,77,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R78,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,78,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R79,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,79,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R80,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,80,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R81,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,81,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R82,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,82,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R83,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,83,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R84,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,84,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R85,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,85,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R86,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,86,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R87,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,87,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R88,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,88,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R89,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,89,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R90,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,90,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R91,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,91,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R92,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,92,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R93,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,93,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R94,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,94,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
ACC-ERR-R95,,N/A,STANDARD_ACCESSORY,STANDARD_PAYMENT,FORMULA_CALCULATION_FAILURE,Quarantined by Rule Engine: FORMULA_CALCULATION_FAILURE. Strictly prohibited from retail sale.,Promotion Tablet Sep 2026.xlsx,โปร และ เงื่อนไขการตัดขาย,95,#ERROR!,Verify formula in source Excel workbook or wait for branch supervisor confirmation
